date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2015-11-24,LAL,True,False,"W, 111-77",30:10,24.0,9.0,4.0,4.0,2.0,0.0,0.0,10.0,21.0,4.0,12.0,0.0,0.0,
2015-11-27,PHO,False,False,"W, 135-116",30:39,41.0,8.0,6.0,6.0,2.0,0.0,6.0,11.0,20.0,9.0,16.0,10.0,11.0,
2015-11-28,SAC,True,True,"W, 120-101",29:48,19.0,6.0,4.0,4.0,3.0,0.0,1.0,4.0,7.0,3.0,6.0,8.0,8.0,
2015-11-30,UTA,False,False,"W, 106-103",37:16,26.0,5.0,6.0,6.0,2.0,0.0,2.0,9.0,20.0,4.0,8.0,4.0,4.0,
2015-12-02,CHO,False,False,"W, 116-99",30:49,40.0,5.0,3.0,3.0,0.0,0.0,5.0,14.0,18.0,8.0,11.0,4.0,4.0,
2015-12-05,TOR,False,False,"W, 112-109",37:51,44.0,7.0,2.0,2.0,0.0,0.0,3.0,14.0,24.0,9.0,15.0,7.0,9.0,
2015-12-06,BRK,False,True,"W, 114-98",32:14,28.0,2.0,5.0,5.0,1.0,0.0,4.0,11.0,17.0,5.0,9.0,1.0,4.0,
2015-12-08,IND,False,False,"W, 131-123",35:39,29.0,10.0,7.0,7.0,3.0,0.0,4.0,11.0,23.0,3.0,10.0,4.0,6.0,
2015-12-11,BOS,False,False,"W, 124-119 (2OT)",46:55,38.0,8.0,11.0,11.0,2.0,0.0,8.0,9.0,27.0,6.0,13.0,14.0,14.0,
2015-12-12,MIL,False,True,"L, 95-108",35:14,28.0,5.0,7.0,7.0,1.0,0.0,2.0,10.0,22.0,2.0,9.0,6.0,7.0,
2015-12-16,PHO,True,False,"W, 128-103",29:35,25.0,7.0,2.0,2.0,1.0,0.0,3.0,10.0,14.0,2.0,5.0,3.0,5.0,
2015-12-18,MIL,True,False,"W, 121-112",39:20,26.0,9.0,10.0,10.0,2.0,0.0,6.0,7.0,14.0,2.0,6.0,10.0,11.0,
2015-12-23,UTA,True,False,"W, 103-85",34:13,16.0,9.0,5.0,5.0,3.0,0.0,3.0,5.0,14.0,2.0,8.0,4.0,4.0,
2015-12-25,CLE,True,False,"W, 89-83",36:35,19.0,7.0,7.0,7.0,2.0,0.0,3.0,6.0,15.0,1.0,4.0,6.0,6.0,
2015-12-28,SAC,True,False,"W, 122-103",30:22,23.0,10.0,14.0,14.0,2.0,0.0,2.0,7.0,16.0,6.0,13.0,3.0,4.0,
2016-01-02,DEN,True,False,"W, 111-108 (OT)",14:23,5.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,6.0,1.0,5.0,0.0,0.0,
2016-01-04,CHO,True,False,"W, 111-101",31:51,30.0,4.0,3.0,3.0,2.0,0.0,2.0,12.0,21.0,5.0,10.0,1.0,1.0,
