date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2024-03-09,CHI,True,False,"W, 112-102",39:32,22.0,9.0,5.0,5.0,2.0,3.0,3.0,8.0,16.0,2.0,6.0,4.0,5.0,
2024-03-12,MIN,True,False,"L, 100-118",35:07,22.0,3.0,3.0,3.0,1.0,0.0,5.0,5.0,11.0,2.0,5.0,10.0,10.0,
2024-03-14,CHI,False,False,"W, 126-111",35:22,28.0,7.0,5.0,5.0,1.0,1.0,1.0,11.0,12.0,6.0,7.0,0.0,0.0,
2024-03-15,NOP,False,True,"L, 104-112",41:22,26.0,6.0,5.0,5.0,1.0,1.0,2.0,10.0,21.0,3.0,9.0,3.0,3.0,
2024-03-17,ATL,True,False,"L, 93-110",34:40,26.0,1.0,6.0,6.0,4.0,1.0,1.0,9.0,20.0,4.0,12.0,4.0,4.0,
2024-03-20,POR,False,False,"W, 116-103",35:50,27.0,4.0,6.0,6.0,2.0,1.0,0.0,10.0,18.0,4.0,7.0,3.0,3.0,
2024-03-22,POR,False,False,"W, 125-117",27:47,31.0,3.0,4.0,4.0,2.0,2.0,0.0,10.0,14.0,4.0,8.0,7.0,7.0,
2024-03-24,PHI,True,False,"L, 107-121",33:57,18.0,1.0,3.0,3.0,0.0,1.0,5.0,7.0,15.0,4.0,8.0,0.0,0.0,
2024-03-25,IND,True,True,"L, 116-133",33:15,26.0,3.0,1.0,1.0,2.0,1.0,1.0,12.0,18.0,2.0,4.0,0.0,0.0,
2024-03-27,PHI,False,False,"W, 108-107",33:42,22.0,4.0,10.0,10.0,1.0,1.0,2.0,7.0,18.0,5.0,8.0,3.0,3.0,
2024-03-29,ORL,False,False,"W, 100-97",34:34,12.0,1.0,4.0,4.0,1.0,0.0,2.0,4.0,14.0,1.0,5.0,3.0,3.0,
2024-03-31,CHO,False,False,"W, 130-118",40:01,41.0,4.0,7.0,7.0,1.0,0.0,0.0,14.0,21.0,8.0,12.0,5.0,5.0,
2024-04-02,SAC,False,False,"L, 95-109",29:25,18.0,1.0,4.0,4.0,2.0,0.0,1.0,5.0,12.0,2.0,5.0,6.0,6.0,
2024-04-04,DEN,True,False,"W, 102-100",36:35,28.0,2.0,4.0,4.0,3.0,0.0,3.0,10.0,21.0,2.0,6.0,6.0,8.0,
2024-04-05,UTA,True,True,"W, 131-102",20:59,14.0,3.0,2.0,2.0,0.0,0.0,1.0,5.0,9.0,2.0,5.0,2.0,2.0,
2024-04-07,CLE,True,False,"W, 120-118",44:07,39.0,7.0,11.0,11.0,1.0,1.0,5.0,10.0,24.0,3.0,9.0,16.0,16.0,
2024-04-09,PHO,False,False,"W, 105-92",39:02,23.0,5.0,7.0,7.0,1.0,1.0,6.0,7.0,15.0,3.0,5.0,6.0,6.0,
2024-04-12,UTA,True,False,"L, 109-110",08:24,10.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,2.0,2.0,
2024-11-04,PHO,False,False,"L, 116-118",31:36,15.0,4.0,5.0,5.0,1.0,0.0,6.0,4.0,14.0,1.0,7.0,6.0,7.0,
2024-11-06,LAC,False,False,"L, 98-110",23:36,18.0,2.0,7.0,7.0,3.0,1.0,4.0,7.0,9.0,2.0,3.0,2.0,2.0,
2024-11-08,LAL,False,False,"L, 106-116",24:57,9.0,8.0,4.0,4.0,1.0,0.0,0.0,4.0,13.0,0.0,6.0,1.0,2.0,
2024-11-10,CHO,True,False,"W, 107-105 (OT)",33:14,15.0,9.0,3.0,3.0,2.0,0.0,4.0,6.0,18.0,1.0,9.0,2.0,2.0,
2024-11-12,NYK,True,False,"L, 99-111",32:07,29.0,3.0,10.0,10.0,3.0,1.0,4.0,10.0,19.0,7.0,11.0,2.0,2.0,
2024-11-15,ORL,False,False,"L, 86-98",35:35,13.0,5.0,4.0,4.0,4.0,0.0,3.0,4.0,15.0,3.0,9.0,2.0,3.0,
2024-11-18,MIA,False,False,"L, 89-106",32:57,18.0,5.0,6.0,6.0,3.0,0.0,3.0,5.0,13.0,1.0,7.0,7.0,9.0,
2024-11-20,MEM,False,False,"L, 111-117",17:27,2.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,
2024-11-30,DET,False,False,"W, 111-96",26:21,11.0,5.0,8.0,8.0,1.0,0.0,3.0,4.0,12.0,1.0,2.0,2.0,3.0,
2024-12-03,CHO,False,False,"W, 110-104",37:17,29.0,8.0,2.0,2.0,2.0,1.0,2.0,10.0,16.0,6.0,9.0,3.0,3.0,
2024-12-06,ORL,True,False,"W, 102-94",36:55,21.0,9.0,4.0,4.0,1.0,0.0,2.0,8.0,19.0,2.0,7.0,3.0,4.0,
2024-12-08,CHI,False,False,"W, 108-100",34:41,12.0,2.0,7.0,7.0,0.0,1.0,1.0,6.0,13.0,0.0,5.0,0.0,0.0,
2024-12-13,IND,True,False,"L, 107-121",35:00,15.0,2.0,5.0,5.0,2.0,2.0,2.0,5.0,12.0,2.0,5.0,3.0,4.0,
2024-12-16,CHO,False,False,"W, 121-108",39:47,33.0,8.0,5.0,5.0,2.0,1.0,4.0,13.0,20.0,6.0,9.0,1.0,2.0,
2024-12-20,CHO,True,False,"W, 108-98",38:39,5.0,8.0,10.0,10.0,3.0,1.0,2.0,2.0,12.0,1.0,7.0,0.0,0.0,
2024-12-21,CLE,False,True,"L, 99-126",27:11,11.0,1.0,5.0,5.0,1.0,0.0,3.0,4.0,12.0,1.0,4.0,2.0,2.0,
2024-12-23,SAS,True,False,"W, 111-106",36:56,19.0,4.0,9.0,9.0,0.0,0.0,2.0,6.0,16.0,2.0,7.0,5.0,7.0,
2024-12-25,BOS,False,False,"W, 118-114",33:41,12.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,15.0,0.0,7.0,4.0,4.0,
2024-12-28,UTA,False,False,"W, 114-111",31:39,13.0,2.0,3.0,3.0,5.0,0.0,1.0,4.0,11.0,2.0,5.0,3.0,5.0,
2024-12-30,POR,False,False,"W, 125-103",22:50,9.0,4.0,6.0,6.0,1.0,0.0,4.0,4.0,9.0,1.0,3.0,0.0,0.0,
2025-01-01,SAC,False,False,"L, 107-113",36:15,30.0,5.0,8.0,8.0,0.0,1.0,5.0,11.0,20.0,4.0,7.0,4.0,4.0,
2025-01-02,GSW,False,True,"L, 105-139",32:10,19.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,12.0,3.0,6.0,2.0,2.0,
