date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2022-02-15,CHO,True,False,"W, 126-120 (OT)",17:50,9.0,1.0,4.0,4.0,1.0,1.0,0.0,3.0,10.0,1.0,6.0,2.0,5.0,
2022-02-16,TOR,True,True,"L, 91-103",31:49,6.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,6.0,10.0,
2022-02-24,MEM,True,False,"W, 119-114",31:39,5.0,7.0,4.0,4.0,0.0,2.0,3.0,1.0,11.0,0.0,6.0,3.0,6.0,
2022-02-25,PHI,True,True,"L, 102-133",37:46,15.0,5.0,3.0,3.0,1.0,1.0,2.0,5.0,13.0,1.0,6.0,4.0,6.0,
2022-02-28,CLE,False,False,"W, 127-122",32:22,17.0,4.0,4.0,4.0,4.0,0.0,4.0,7.0,13.0,1.0,5.0,2.0,2.0,
2022-03-09,OKC,True,False,"W, 132-102",25:29,16.0,3.0,1.0,1.0,2.0,1.0,4.0,7.0,15.0,2.0,8.0,0.0,0.0,
2022-03-11,ORL,False,False,"L, 110-118",34:26,25.0,5.0,3.0,3.0,1.0,0.0,0.0,9.0,19.0,4.0,11.0,3.0,3.0,
2022-03-12,MIA,False,True,"W, 113-104",36:22,15.0,5.0,8.0,8.0,3.0,1.0,1.0,4.0,10.0,3.0,8.0,4.0,4.0,
2022-03-14,SAS,False,False,"W, 149-139",30:21,5.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,7.0,1.0,2.0,0.0,0.0,
2022-03-16,LAL,True,False,"W, 124-104",32:02,27.0,4.0,6.0,6.0,2.0,1.0,3.0,8.0,21.0,6.0,11.0,5.0,6.0,
2022-03-19,MIL,True,False,"W, 138-119",33:03,25.0,4.0,5.0,5.0,3.0,0.0,1.0,9.0,16.0,5.0,10.0,2.0,2.0,
2022-03-21,DAL,False,False,"L, 108-110",38:05,19.0,3.0,6.0,6.0,0.0,0.0,1.0,5.0,13.0,3.0,5.0,6.0,7.0,
2022-03-23,PHO,True,False,"L, 116-125",34:49,19.0,4.0,4.0,4.0,1.0,0.0,4.0,7.0,17.0,3.0,8.0,2.0,2.0,
2022-03-25,DAL,True,False,"W, 116-95",32:17,12.0,4.0,6.0,6.0,1.0,0.0,2.0,6.0,14.0,0.0,4.0,0.0,1.0,
2022-03-27,BOS,False,False,"L, 112-134",37:11,24.0,6.0,5.0,5.0,1.0,0.0,5.0,9.0,16.0,5.0,9.0,1.0,1.0,
2022-03-30,TOR,False,False,"L, 102-125",31:37,24.0,4.0,8.0,8.0,1.0,1.0,3.0,10.0,18.0,4.0,7.0,0.0,0.0,
2022-04-01,DEN,False,False,"W, 136-130",40:01,18.0,7.0,8.0,8.0,1.0,0.0,2.0,6.0,15.0,3.0,7.0,3.0,4.0,
2022-04-03,HOU,False,False,"W, 139-132",35:21,33.0,5.0,4.0,4.0,2.0,1.0,2.0,12.0,21.0,4.0,12.0,5.0,5.0,
2022-04-05,WAS,True,False,"L, 114-132",31:58,18.0,4.0,6.0,6.0,0.0,0.0,2.0,8.0,17.0,1.0,6.0,1.0,1.0,
2022-04-07,SAS,True,False,"W, 127-121",39:12,49.0,8.0,6.0,6.0,1.0,0.0,2.0,16.0,28.0,6.0,14.0,11.0,14.0,
2022-04-10,CHI,True,False,"L, 120-124",18:24,8.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,8.0,0.0,4.0,2.0,2.0,
2022-10-19,OKC,True,False,"W, 115-108",31:45,11.0,7.0,8.0,8.0,0.0,0.0,2.0,4.0,17.0,1.0,7.0,2.0,4.0,
2022-10-21,UTA,True,False,"L, 126-132 (OT)",41:16,30.0,2.0,5.0,5.0,0.0,1.0,5.0,12.0,23.0,3.0,9.0,3.0,5.0,
2022-10-23,OKC,False,False,"W, 116-106",33:32,30.0,3.0,11.0,11.0,1.0,0.0,4.0,13.0,19.0,3.0,7.0,1.0,3.0,
2022-10-24,SAS,True,True,"L, 106-115",35:22,9.0,2.0,10.0,10.0,0.0,0.0,3.0,3.0,15.0,1.0,8.0,2.0,3.0,
2022-10-26,SAS,True,False,"W, 134-122",38:26,34.0,9.0,3.0,3.0,2.0,0.0,5.0,12.0,21.0,7.0,12.0,3.0,4.0,
2022-10-28,LAL,True,False,"W, 111-102",38:11,29.0,2.0,4.0,4.0,1.0,0.0,2.0,11.0,22.0,3.0,8.0,4.0,6.0,
2022-10-30,SAS,False,False,"L, 98-107",36:18,18.0,6.0,2.0,2.0,2.0,1.0,1.0,7.0,18.0,1.0,4.0,3.0,3.0,
2022-11-01,PHO,False,False,"L, 107-116",39:53,24.0,1.0,6.0,6.0,3.0,1.0,3.0,8.0,21.0,5.0,10.0,3.0,5.0,
2022-11-04,MIL,True,False,"L, 102-115",37:00,24.0,3.0,3.0,3.0,1.0,0.0,3.0,10.0,19.0,3.0,9.0,1.0,2.0,
2022-11-05,HOU,True,True,"W, 129-117",32:44,19.0,3.0,2.0,2.0,2.0,0.0,4.0,7.0,13.0,2.0,5.0,3.0,3.0,
2022-11-07,NYK,True,False,"L, 107-120",36:34,16.0,1.0,9.0,9.0,1.0,0.0,3.0,5.0,14.0,1.0,7.0,5.0,6.0,
2022-11-09,PHO,True,False,"L, 117-129",34:55,11.0,6.0,3.0,3.0,2.0,0.0,3.0,4.0,12.0,0.0,4.0,3.0,6.0,
2022-11-11,MEM,False,False,"L, 103-114",37:42,28.0,6.0,6.0,6.0,0.0,0.0,1.0,10.0,16.0,3.0,4.0,5.0,7.0,
